Username,Likes,Date,Text
Karmpal Singh,0,2023-09-22T14:28:15Z,Kaka kol nusrat Khan sahab vang awaj aur Shadat hasan manto wali thinking aur jaun elia wali sayari a
Mission Samanta,1,2023-09-22T14:28:07Z,"Bhai kaka ne Punjab me apne gane ko gakar ,scientist ko bhi uljhan me dal diya😅😅😅😅"
Puneet Budhwar,0,2023-09-22T14:28:07Z,Ankit baiyanpur ko bulaiye
DINESH KUMAR,1,2023-09-22T14:27:03Z,Closer acha tha
Youtuber Shyam,6,2023-09-22T14:26:48Z,Lallantop का बहुत बहुत धन्यवाद काका जी को बुलाने के लिए
Karmpal Singh,0,2023-09-22T14:25:59Z,Kaka 22 end bnda like manto
Salman Kassar,1,2023-09-22T14:24:23Z,सिंगर से बेहतर कवि<br>हर सवाल का सटीक विश्लेषण पूर्ण जवाब
ritsmusic,0,2023-09-22T14:24:01Z,Kaka in the house Mitran
Ranjit,0,2023-09-22T14:23:51Z,Kake bai ne saare bichlaye pye ne 😂😂😂
Sawi Bhullar,0,2023-09-22T14:23:23Z,Saurabh bhai plz invite janni nd b praak
Rakesh kumar,0,2023-09-22T14:22:01Z,Deepak tenguriya bhai ❤❤
AKD,1,2023-09-22T14:21:50Z,Kaka ❤❤❤
Amechanic,5,2023-09-22T14:21:36Z,This guy is awesome love you bro from bottom of my heart❤
Ignited Minds,21,2023-09-22T14:20:39Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=5m20s"">5:20</a>  not a cartoon😢 he is &quot;God of genjutsu&quot;, &quot; Saviour of the leaf&quot;❤"
Ravindra Gupta,105,2023-09-22T14:19:08Z,Jabardast Episode...Kaka should try for stand up comedy too..maja aa gya..🤣🤣🤣🙏🙏
deepak pandey,0,2023-09-22T14:15:57Z,"Wow closing statement ahhaa❤  love you <a href=""http://www.youtube.com/results?search_query=%23lallantopteam"">#lallantopteam</a>"
mani thakur,0,2023-09-22T14:15:22Z,❤❤❤❤
Gurvinder Singh,8,2023-09-22T14:14:31Z,Sab ton vadia gal kake ne sari gal punjabi ch kiti<br>Proud  of you brother ❤
Gurpreet Atwal,0,2023-09-22T14:12:58Z,VERY GOOD SIR G
Mdeep Singh Rehal,0,2023-09-22T14:12:33Z,Anchor is BEST n Kaka all time supernbbbb!!!!
Harry Sharma,0,2023-09-22T14:11:56Z,Superb 👏👏👏
Mohd Bilal,0,2023-09-22T14:10:16Z,Appreciate the closing
K Khan,2,2023-09-22T14:10:14Z,The host is very humble person <br>Salute he sir apko
Akash Diwakar,1,2023-09-22T14:09:48Z,Kaka ❤🙏🙏
Veer Da Vlog,0,2023-09-22T14:08:55Z,wahh kaka ji...
Avanish Bharti,0,2023-09-22T14:07:53Z,End😊ing
deep wAirs,0,2023-09-22T14:07:22Z,Yeh khalistani ha punjabi singer khalistani hote ha
computer guru,0,2023-09-22T14:05:14Z,Kaka akdam sahi bole hai nsa ke lia
Harjeet Singh,1,2023-09-22T14:04:58Z,Bina skip kiye pura full video dekha maza aa gaya❤❤❤
Ginni sandhu,1,2023-09-22T14:03:13Z,😂😂
PTS CAD EXPERT,52,2023-09-22T14:02:31Z,I&#39;m the only person in my office &amp; watching this interview. During watching i&#39;m clapping &amp; suddently i realise nobody is there this is the carisma &amp; honesty of KAKA...You are osm &amp; pure soul. I wish for your success🙏🙏 Special thank you to Lallantop
Bakoliya Architectural,1,2023-09-22T14:01:29Z,Kaka you are the best that&#39;s my type Bro ❤❤❤
Jagdeep Singh,0,2023-09-22T14:01:13Z,Bring Simranjit singh mann in newsroom👍👍🙏🙏🙏🙏
hvp hvp,0,2023-09-22T14:00:41Z,Gun gun jatt jatt mat krne lag jaana bas.
Manjit Verma45,1,2023-09-22T14:00:08Z,But baby face ke liye moment 😂😂😂😂
giriraj tiwari,1,2023-09-22T13:58:11Z,Ek wari jass manak nu lao es platform te
Harsh Mishra 1212,3,2023-09-22T13:56:35Z,Maturity level is on another level❤ pure video ke dauran aap orginal the ❤❤
Abhishek Dhanwal,1,2023-09-22T13:54:59Z,I love kaka ❤❤
Avinash Kumar,0,2023-09-22T13:52:31Z,The <b>KAKA</b> fan here 👇❤
Danish Siddqui,0,2023-09-22T13:52:00Z,Lallantop ka fan tha par Punjabi samajh nahe arahi
Rudra Khurana,0,2023-09-22T13:51:17Z,Loved the way he closed or wrapped up the interview and Saurav sir was surprised
fit.pandit 🚩,0,2023-09-22T13:49:29Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=5m19s"">5:19</a> itachi ❤"
Ashish Gedkar,1,2023-09-22T13:48:30Z,One of the worst interview i see on lalntop because I don&#39;t understand single word.....total bakwas...👎🏻👎🏻👎🏻👎🏻
Sampada jc,0,2023-09-22T13:47:17Z,Amazing baithki❤
𝐅𝐑𝐀𝐆 𝐗 𝐆𝐎𝐃 𝐒𝐇𝐎𝐑𝐓𝐒,0,2023-09-22T13:46:42Z,Kaka Kamaal hai
Sachin Kumar Yadav,0,2023-09-22T13:45:23Z,❤❤❤❤
Harjagdeep,0,2023-09-22T13:44:49Z,Kaint banda❤❤
PRATHMESH PATIL,0,2023-09-22T13:43:44Z,Mujhe laga ankit baiyanpuria bhai hai..😅
Sahni art,1,2023-09-22T13:41:33Z,Really this video very entertaining video.<br>Make my day kaka I like your songs.<br>Steel you are a nice person and your good nature.❤<br><br><br>Thank you so much lallantop team.
Riyaz ali,1,2023-09-22T13:40:34Z,Please aap jaani jo songwriter he unko invite kare ham unko sunana chahege so
Rock on,0,2023-09-22T13:40:16Z,Kaka bai ji love ❤
Manjit Verma45,1,2023-09-22T13:38:30Z,"बहुत ही सुन्दर पत्रकारिता की सर जी आपने मतलब कहने का की संवाद को आप बहुत क्लियरेंस से बात को समझ जाते है और सभी को समझा भी बहुत अच्छे से देते मतलब माइक सही हाथो में है ,आपके सम्मान में लाइक का बटन दबाए"
Abdul waheed,0,2023-09-22T13:38:10Z,"Sourabh bhai aap ki team bhi aap ki trah awsome hain, Allah aap ko salamt rakhe"
white light brown Earth black space,0,2023-09-22T13:36:09Z,Like the most unexpected guest of lallantop
Abishak Chawla,1,2023-09-22T13:36:06Z,Bai siraaa lvaaa taan 🔥
anurag asthana,0,2023-09-22T13:35:56Z,Nice interview 👌👌
KiranRChoudhary,13,2023-09-22T13:34:30Z,&#39;Mitti de tibbe&#39; is the best song of this decade💞
Manjit Verma45,1,2023-09-22T13:33:28Z,भावार्थ काले से लिबास की शौकीन लड़की दूर दूर क्यू जा रही है मेरे काले रंग से
AXP Motivation,1,2023-09-22T13:32:27Z,Interview is best<br>But I requested that<br> kaka ko baitne ke liye chair 💺🪑 de dete <br>saurabh dwivedi ji and his team
abhijit tiwari,20,2023-09-22T13:30:51Z,My energy booster kaka&#39;s songs ❤
Takdir Savara ,0,2023-09-22T13:30:14Z,Love you  kaka ji❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
Malik,5,2023-09-22T13:29:58Z,Kaka on fire ❤❤❤❤
Sanyam Rao,25,2023-09-22T13:28:21Z,This episode should have been started better. Kaka deserved better introduction
Shahbaz Aalm,1,2023-09-22T13:26:37Z,Bethne k liy chair bhi nhi  di tum logo ne😢
gurjeet singh,1,2023-09-22T13:26:30Z,Kaka means small boy and also  honorable young man
Piyush,0,2023-09-22T13:26:17Z,Kaka ❣️
Ramnaresh Yadav,0,2023-09-22T13:26:12Z,Lallantop best ❤❤ news
Mr.RaThor Gaming,0,2023-09-22T13:25:58Z,The outro man took all the lame light
Gurvinder Singh,9,2023-09-22T13:24:40Z,ਕਾਕੇ ਬਾਈ ਵਧੀਆ ਲੱਗਿਆ ਪੰਜਾਬੀ ਵਿੱਚ ਗੱਲ ਕਰ ਰਹੇ ਹੋ ❤
Ashu singh,0,2023-09-22T13:23:19Z,Kiske Lalun ke  top pe baithe hue ho tum log. ?????
Manjit Verma45,1,2023-09-22T13:23:17Z,एक बात समझ नहीं आ रहा है सोच रहा हूं पूछ ही  लेता हूं<br><br><br><br><br><br>बिल्लो ब बैगया दा की करेंगी😂😂😂
Aniii clips,0,2023-09-22T13:18:53Z,Sorabh sir.....<br>Punjabi singer raka ka bi ek interview kro......<br>Please......🤞
Getaway with Prashant,0,2023-09-22T13:17:55Z,Love from Bhilai ❤
priyanka soren,28,2023-09-22T13:17:16Z,Haay❤.. without autotune iski voice ❤ me bas jati h😊
RUPKALOTA2777 VILOG,0,2023-09-22T13:16:34Z,❤❤❤काका
Gurvinder Singh,0,2023-09-22T13:15:38Z,ਕਾਕਾ ਬਾਈ lallontop vich ❤
TAUSEEF HAIDAR,1,2023-09-22T13:15:27Z,Mai kisi ko v insta pe follow nahi krta pr paji kafi inspirational hain..😂 you got a follower ❤
Nitin Rohtela,0,2023-09-22T13:14:09Z,Good heart....
Johnny,8,2023-09-22T13:13:32Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=37m07s"">37:07</a>  Best moment when the guy in the background instantly react hearing the name John Elia !!! ❤️"
mr guru,1,2023-09-22T13:13:12Z,King
Inderpal Singh,4,2023-09-22T13:12:43Z,True poet and singer
Rajan Kashyap,0,2023-09-22T13:12:23Z,"Jabardast.... Or mujhe aisa lga depth bhut hai bhai me... Bs toda  km dikhate  hai bhai sahab..... Lovely... <br>Ek Rahat Indori Sahab ka bhut mashoor sher hai jo Kaka bhai pe suit krta hai .. &#39;&#39;Mujhe kareeb se padh sarsari nazar se na dekh,<br>Meri kitaab me dilchaspiyaan bhi aayengi&#39;&#39;.."
Saiyam Sharma,1,2023-09-22T13:11:42Z,Anime character 😂
mverma123456,4,2023-09-22T13:11:36Z,amazing closing remarks....great
Happy soul,1,2023-09-22T13:11:21Z,Kaka is ❤
Kavita Singh,0,2023-09-22T13:09:41Z,Kaka ji mera v ek swaal hai tuhade lae ...je tuhade nere v koi na aauna chaye ta tusi apni zindagi kive dekhde ho ? Ofcourse 1point te har kise nu partner chihda hunda je oh v ye keh gae ki nhi main tere to door he bhali ? If you read that reply pls.<br>Par ye na kehna ki koi na  phir single he sahi😂<br> How do feel to that rejection?
Tirth Trivedi,0,2023-09-22T13:08:10Z,Closing wala bada pasand aayaa... Next time Gujarat elections main nikhil bhai or inn ko Jaroor bhejna
vipul yadav,0,2023-09-22T13:07:06Z,Beech mein cut hua hai 😂😂😂
gurjeet singh,0,2023-09-22T13:06:51Z,"Fuddu word is wrong word , don&#39;t use"
Sagar Bhalla,0,2023-09-22T13:04:58Z,Majaa aa gya
Status World,0,2023-09-22T13:04:56Z,Divine ko lekar aao na please 🥺
R.A KUMAR,2,2023-09-22T13:03:56Z,Respect buton kaca ❤✅
Harjeet Singh,0,2023-09-22T13:02:35Z,Kaka❤❤❤
Knowledge is Power,42,2023-09-22T13:00:11Z,"I was very interested to watch Kaka&#39;s interview. Today I got to watch it. It was fun. Thanks a lot to Lalantop for this. Kaka is a very good singer, I listen to all his songs.🙏"
Aught,0,2023-09-22T12:58:36Z,"Gud job,saurabh sir...!"
Manish Kumar,0,2023-09-22T12:58:32Z,Piche wali mohtarma एकदम focused hain sun ri hain. But unko galat disha mein baitha diya gya h😅
Ankit Singh,1,2023-09-22T12:58:07Z,Love you 😘 bro kaka 🇮🇳💪
Sahil Shaikh,2,2023-09-22T12:57:52Z,We all love panjabi singers. But please don&#39;t support khalistani singers.
Shiv Talk,0,2023-09-22T12:57:40Z,❤❤❤ अच्छा गायक है भाई
Dipesh Gupta,3,2023-09-22T12:57:25Z,he is too intellectual ❤
I Sohi,1,2023-09-22T12:57:18Z,So nice love your interview . You are line guy
yatri pharmacist,0,2023-09-22T12:54:56Z,Bhai Hindi bolna tha
Asha Kumari Davis,0,2023-09-22T12:54:39Z,Bagge meaning white boys.
Manish Kumar,0,2023-09-22T12:54:33Z,We love kaka ❤❤❤❤❤
Ved Sharma,0,2023-09-22T12:54:28Z,Dilkhush interview
Prem Gurjar,0,2023-09-22T12:54:18Z,Transparent person 😊
NAVNEET  HR01,0,2023-09-22T12:54:01Z,i think kaka somewhere hesitating but all this he is diffrenet from all singer
Shamsher Singh Fateh,0,2023-09-22T12:53:35Z,Sira ae kaka veer❤
Ansh Singh Singh,0,2023-09-22T12:53:08Z,great singer
ghanshyam solanki,4,2023-09-22T12:52:33Z,रंग के कारण कुर्सी नहीं मिली
AKHILESH SUNIL,2,2023-09-22T12:51:24Z,Love kaka ❤ ke likha mai ki na likha tere bare me 🔥
Milu Patadiya.,0,2023-09-22T12:51:21Z,Thank you 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
TECHNICAL  INSAN,4,2023-09-22T12:51:20Z,"kaler kanth ,Khan saab ,Sidhu ,Kaka ❤"
Raftaar creation,1,2023-09-22T12:51:09Z,Kaka paji ❤
gurjeet singh,1,2023-09-22T12:49:59Z,Billo means dear lady
MANISH SINGH,0,2023-09-22T12:49:41Z,libas mere bhi फेवरेट हैं मैं इस गाना से  खुद को देखता हूं
gurjeet singh,0,2023-09-22T12:49:16Z,"Dhokhebaaz white billa tumhaare kis kaam ka h, us ka kya karogi"
Rony,1,2023-09-22T12:48:55Z,Chay pati ko Gujarati me Bhuki bolate hae bhai nase ka koe bat nahi hae usahem or Gujarati bolate k chay se nase chad gaye bhai aesa nahi ye galat bat ho gae
Mystic Monk,0,2023-09-22T12:48:52Z,"Why do they make the guest feel so awkward. Atleast create a good environment, giving interview in middle of these many people feel awkward. Atleast arrange a chair"
gurjeet singh,0,2023-09-22T12:48:21Z,"Bagga means white, billa is dhokhebaaz,billiaan is plural of billa"
vikas sharma,0,2023-09-22T12:47:46Z,Sir kaka ji ko pleas advice kro ki padhna shuru krde bohot Jada pdhna shuru kren
Noyan,0,2023-09-22T12:47:43Z,Iska jesa koi dushra he kya?
Annu Poly,0,2023-09-22T12:47:04Z,Tusi great❤
The Equaliser,0,2023-09-22T12:44:15Z,Kaka rockstar.... long love Kaka
TECHNICAL  INSAN,0,2023-09-22T12:44:05Z,Gala kharab h still ❤❤ love
Joginder Pal,0,2023-09-22T12:43:47Z,काका जी 😊😊😊😊
NAMAN SRIVASTAV,0,2023-09-22T12:43:25Z,So it has nothing to do with demanding cat from the girl 😢
gurmit Singh,0,2023-09-22T12:41:03Z,Bilia akha
YASHWANT _,40,2023-09-22T12:40:22Z,Kaka is such an Intellectual person I never knew about it before.
Peace,0,2023-09-22T12:39:42Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=15m55s"">15:55</a> chaai dedo 😂😂"
Dr. Rahul,0,2023-09-22T12:38:47Z,Kaka kaka kaka <br>Bahoot shandar Artist hii ye banda.
Sajid Salmani,0,2023-09-22T12:37:25Z,Best news youtube channel
Dr. Rahul,26,2023-09-22T12:37:21Z,He is talking in punjabi how beautiful <br>Great
Mr. Vilgax,0,2023-09-22T12:36:44Z,Guest in news room कम बैठकी
Vimal Sharma,0,2023-09-22T12:36:17Z,ਕਹਿ ਲੈਣ ਦੇ keh Len de my all time best song
nikhil attri,2,2023-09-22T12:36:03Z,kya mast banda hai. gaane to ache hai lekin kya confident hai aur clean baat bhi karta hai.. saale naye naye londe aake jayeda hi intellectual ho jate hai
संजू सेन 🚩💥,0,2023-09-22T12:35:54Z,Love you bro ❤
Manish Mina,0,2023-09-22T12:35:26Z,Nice voice
Sageer ahmad,0,2023-09-22T12:35:19Z,Men soch raha tha ki ye vedio kiu dekhun ?aor dekh bhi liya  betareen insan men na dekhta to kuch khodeta
tony sark,0,2023-09-22T12:35:12Z,Lallantop walo kaka ko bula k Dil khush kar dita apne 🙏🙏🙏
Danish Khan STD,1,2023-09-22T12:34:43Z,अनुप्रास
Apno Bundelkhand  अपनो बुंदेलखंड,0,2023-09-22T12:31:58Z,mujhe bhi join krna hai kitta achha mahol hai apke office ka
Moosetape 2021,4,2023-09-22T12:31:52Z,भाई सिद्धू मूसेवाला और काका के गानों की की लिरिक्स का ट्रांसलेशन पढ़ पढ़ कर पंजाबी सीखी जा सकती है।।
prashant singh,0,2023-09-22T12:28:26Z,Thanks lallantop❤
Lalit Dahiya,0,2023-09-22T12:28:12Z,nice person
Karan Tak,1,2023-09-22T12:26:08Z,Kaka❤
Bakoliya Architectural,1,2023-09-22T12:25:39Z,Kaka ❤❤
Harpreet Singh,2,2023-09-22T12:24:43Z,I did wait till end to see how Deepak will do closing as I saw pressure on his face when Saurabh told him to do closing.... Deepak did fabulous work 😊😊😊 Congrats bro. Keep it up.. Even I clapped for Deepak 😂😂😂
VIKRANT SINGH,0,2023-09-22T12:24:11Z,Kaka Paaji❤
Science Zone,0,2023-09-22T12:23:07Z,Mechanical engineer 😂😂😂😂<br>Job to h nahi bhai sach m
Rajbir Balan,74,2023-09-22T12:22:53Z,Fantastic interaction<br>Down to earth<br>Great presence of mind❤
Science Zone,0,2023-09-22T12:22:35Z,"<a href=""http://www.youtube.com/results?search_query=%23wearemechanicalengineer"">#wearemechanicalengineer</a>😂😂😂😂"
Mohit Kandpal,55,2023-09-22T12:21:58Z,"The moment he started singing Keh Len De, I instantly had to look for the Like button. ❤"
B A W A,0,2023-09-22T12:21:45Z,"Kya baat veer <a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=55m00s"">55:00</a>"
विरोधक,0,2023-09-22T12:21:26Z,Kaka is indian akon❤
AKASH YADAV,1,2023-09-22T12:21:16Z,Inko to guest in news room me bulana chahiye tha
Vansh Gupta,0,2023-09-22T12:21:15Z,Bas Paramaatma se yahi umeed hai ki kuch din baad yeh bhi _____stani naa nikle
Dream Recordz,1,2023-09-22T12:20:57Z,Kaka and raka both are doing well
Js Industries,0,2023-09-22T12:20:58Z,billo manne kudi<br>bagga manne munde<br><br>o keh ria tu  baggea da ki kregi a dekh  ehdr khada tera peo <br>teri dunia da raja
Shweta thakur,3,2023-09-22T12:19:41Z,I❤kaka or Deepak ki closing pasand aai mujhe 😅😅
BHUPINDER,0,2023-09-22T12:19:36Z,NOT NATIONAL NOW INTERNAL CURIOUSITY 😂😂
Aliza Fatima,70,2023-09-22T12:19:17Z,Pehla bandaa.....pure punjabi interview in Hindi Channel !!<br>No religion No Drama No Stardom.....Total Purity 💕<br>Aapke Gaane seedha dil me lagte h Kaka Bhai !!<br>Pure Punjabi !!
Govind P,1,2023-09-22T12:19:02Z,❤
Nagesh Singh,1,2023-09-22T12:16:43Z,Great singer 🎉❤kaka...
Sandy Singh,0,2023-09-22T12:16:03Z,Kaka ❤❤❤❤
Vagrant Saif,4,2023-09-22T12:15:02Z,I have been following you when you used to have only 689 followers on YouTube. You have come long way and still many milestones to achieve. i like your videos which are quite interesting for iPhone users. I don&#39;t follow you anywhere except YouTube coz I&#39;m not a social media person. <br><br>Although my favourite colour is blue. <br><br>I wish you a luck and keep it up 👍
Light of Education,0,2023-09-22T12:14:24Z,❤❤
Dinesh Prajapat,2,2023-09-22T12:13:30Z,Love you kaka❤❤❤
Dinesh Prajapat,9,2023-09-22T12:13:15Z,Kaka is my favorite singer ❤❤❤
Dinesh Prajapat,0,2023-09-22T12:12:44Z,I love you kaka
Kammal Sidhu,1,2023-09-22T12:12:39Z,Kaka superstar
Kulwinder,4,2023-09-22T12:12:34Z,He is such a nice person. Love kaka
Virendra Markam,1,2023-09-22T12:12:09Z,Itachi ❤
Asif Khan,0,2023-09-22T12:12:09Z,Still confuse <br>Billo bagge Billa di ki karegi??
Shrikant Rokade,0,2023-09-22T12:11:52Z,One of the best guest in lallantop
Gurbhej Bhatti,1,2023-09-22T12:11:13Z,Great singer ❤❤❤
yogi kumar,0,2023-09-22T12:11:04Z,How can he wear it ... if he doesn&#39;t know about Itachi uchiha🔥🔥
Harry Singh kang,3,2023-09-22T12:10:33Z,Hor galah dia galah <br>Kake bai Punjabi bol ke siraa laata ..
Meet Singh Bains,0,2023-09-22T12:09:23Z,"mehnati cast nahi, dominated cast"
Garasiya Viral,0,2023-09-22T12:09:22Z,Volume on hi hai ❤
Meet Singh Bains,1,2023-09-22T12:09:18Z,"mehnati cast nahi, dominated cast"
zassu ke vlogs,0,2023-09-22T12:09:02Z,Kuch bhi bolo KAKA banda mast hai 😅❤️
DHEERAJ KUMAR VERMA,0,2023-09-22T12:08:37Z,Kaka ne songs kese likhte indirectly bta diya ab sb likho 😀
Alok patel official,0,2023-09-22T12:08:05Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=3m13s"">3:13</a> pe avyay samas  hoga...🥱😁"
